batch,index,path,track,lines,severity,tags,action,optimization_impact,finding,recommendation,validation
8,986,SourcePackages/checkouts/swift-collections/Sources/RopeModule/BigString/Views/BigSubstring.swift,C-dependency,368,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,987,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+Builder.swift,C-dependency,483,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,988,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+Debugging.swift,C-dependency,94,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,989,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+Invariants.swift,C-dependency,70,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,990,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_Node.swift,C-dependency,618,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,991,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_Storage.swift,C-dependency,58,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,992,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_UnmanagedLeaf.swift,C-dependency,48,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,993,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope+_UnsafeHandle.swift,C-dependency,229,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,994,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/Rope.swift,C-dependency,71,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,995,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/RopeElement.swift,C-dependency,77,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,996,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/RopeMetric.swift,C-dependency,35,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,997,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/RopeSummary.swift,C-dependency,62,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,998,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/_RopeItem.swift,C-dependency,91,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,999,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/_RopePath.swift,C-dependency,123,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
8,1000,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Basics/_RopeVersion.swift,C-dependency,48,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1001,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Conformances/Rope+Collection.swift,C-dependency,493,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1002,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Conformances/Rope+Index.swift,C-dependency,94,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1003,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Conformances/Rope+Sequence.swift,C-dependency,47,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1004,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Append.swift,C-dependency,74,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1005,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Extract.swift,C-dependency,91,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1006,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Find.swift,C-dependency,86,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1007,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+ForEachWhile.swift,C-dependency,90,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1008,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Insert.swift,C-dependency,221,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1009,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Join.swift,C-dependency,131,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1010,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+MutatingForEach.swift,C-dependency,97,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1011,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Remove.swift,C-dependency,210,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1012,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+RemoveSubrange.swift,C-dependency,321,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1013,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Rope/Operations/Rope+Split.swift,C-dependency,148,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1014,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/Optional Utilities.swift,C-dependency,19,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1015,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/String Utilities.swift,C-dependency,125,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1016,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/String.Index+ABI.swift,C-dependency,113,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1017,SourcePackages/checkouts/swift-collections/Sources/RopeModule/Utilities/_CharacterRecognizer.swift,C-dependency,165,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1018,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+BidirectionalCollection.swift,C-dependency,205,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1019,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+CustomDebugStringConvertible.swift,C-dependency,25,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1020,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+CustomReflectable.swift,C-dependency,20,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1021,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+Invariants.swift,C-dependency,102,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1022,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+Partial RangeReplaceableCollection.swift,C-dependency,141,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1023,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+Sequence.swift,C-dependency,189,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1024,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+SubSequence.swift,C-dependency,187,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1025,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree+UnsafeCursor.swift,C-dependency,508,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1026,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree.Builder.swift,C-dependency,370,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1027,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree.Index.swift,C-dependency,142,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1028,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_BTree.swift,C-dependency,583,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1029,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_FixedSizeArray.swift,C-dependency,135,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1030,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node+CustomDebugString.swift,C-dependency,17,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1031,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node+Testing.swift,C-dependency,64,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1032,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.Splinter.swift,C-dependency,51,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1033,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.Storage.swift,C-dependency,244,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1034,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle+CustomDebugStringConvertible.swift,C-dependency,151,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1035,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle+Deletion.swift,C-dependency,491,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1036,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle+Insertion.swift,C-dependency,522,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1037,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.UnsafeHandle.swift,C-dependency,785,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1038,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/BTree/_Node.swift,C-dependency,362,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1039,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+BidirectionalCollection.swift,C-dependency,175,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1040,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Codable.swift,C-dependency,77,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1041,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+CustomReflectable.swift,C-dependency,19,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1042,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+CustomStringConvertible.swift,C-dependency,54,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1043,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Equatable.swift,C-dependency,33,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1044,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+ExpressibleByDictionaryLiteral.swift,C-dependency,33,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1045,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Hashable.swift,C-dependency,26,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1046,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Initializers.swift,C-dependency,144,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1047,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Keys.swift,C-dependency,259,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1048,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Partial RangeReplaceableCollection.swift,C-dependency,174,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1049,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Sendable.swift,C-dependency,13,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1050,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Sequence.swift,C-dependency,50,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1051,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+SubSequence.swift,C-dependency,321,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1052,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Subscripts.swift,C-dependency,176,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1053,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Values.swift,C-dependency,278,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1054,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary.Index.swift,C-dependency,56,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1055,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary.swift,C-dependency,221,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1056,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+BidirectionalCollection.swift,C-dependency,175,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1057,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Codable.swift,C-dependency,54,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1058,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+CustomReflectable.swift,C-dependency,19,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1059,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+CustomStringConvertible.swift,C-dependency,47,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1060,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Equatable.swift,C-dependency,33,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1061,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+ExpressibleByArrayLiteral.swift,C-dependency,32,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1062,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Hashable.swift,C-dependency,25,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1063,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Initializers.swift,C-dependency,53,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1064,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Partial RangeReplaceableCollection.swift,C-dependency,174,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1065,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Sendable.swift,C-dependency,12,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
9,1066,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Sequence.swift,C-dependency,54,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
