batch,index,path,top_level,track,lines,size_bytes,risk_hint
10,1236,SourcePackages/checkouts/swift-transformers/Package.swift,SourcePackages,C-dependency,43,1941,dependency
10,1237,SourcePackages/checkouts/swift-transformers/Sources/Generation/Decoders.swift,SourcePackages,C-dependency,55,2471,dependency
10,1238,SourcePackages/checkouts/swift-transformers/Sources/Generation/Generation.swift,SourcePackages,C-dependency,201,7595,dependency
10,1239,SourcePackages/checkouts/swift-transformers/Sources/Generation/GenerationConfig.swift,SourcePackages,C-dependency,123,4147,dependency
10,1240,SourcePackages/checkouts/swift-transformers/Sources/Generation/LogitsWarper/LogitsProcessor.swift,SourcePackages,C-dependency,59,2946,dependency
10,1241,SourcePackages/checkouts/swift-transformers/Sources/Generation/LogitsWarper/MinPLogitsWarper.swift,SourcePackages,C-dependency,98,4868,dependency
10,1242,SourcePackages/checkouts/swift-transformers/Sources/Generation/LogitsWarper/RepetitionPenaltyLogitsProcessor.swift,SourcePackages,C-dependency,92,4197,dependency
10,1243,SourcePackages/checkouts/swift-transformers/Sources/Generation/LogitsWarper/TemperatureLogitsWarper.swift,SourcePackages,C-dependency,34,1446,dependency
10,1244,SourcePackages/checkouts/swift-transformers/Sources/Generation/LogitsWarper/TopKLogitsWarper.swift,SourcePackages,C-dependency,85,3472,dependency
10,1245,SourcePackages/checkouts/swift-transformers/Sources/Generation/LogitsWarper/TopPLogitsWarper.swift,SourcePackages,C-dependency,105,4710,dependency
10,1246,SourcePackages/checkouts/swift-transformers/Sources/Hub/BinaryDistinct.swift,SourcePackages,C-dependency,270,9457,dependency
10,1247,SourcePackages/checkouts/swift-transformers/Sources/Hub/Config.swift,SourcePackages,C-dependency,834,24223,dependency
10,1248,SourcePackages/checkouts/swift-transformers/Sources/Hub/Downloader.swift,SourcePackages,C-dependency,495,18810,dependency
10,1249,SourcePackages/checkouts/swift-transformers/Sources/Hub/Extensions/JSONSerialization+BOM.swift,SourcePackages,C-dependency,65,2547,dependency
10,1250,SourcePackages/checkouts/swift-transformers/Sources/Hub/Hub.swift,SourcePackages,C-dependency,340,14761,dependency
11,1251,SourcePackages/checkouts/swift-transformers/Sources/Hub/HubApi.swift,SourcePackages,C-dependency,1107,48197,large-file;dependency
11,1252,SourcePackages/checkouts/swift-transformers/Sources/Models/LanguageModel.swift,SourcePackages,C-dependency,582,21912,dependency
11,1253,SourcePackages/checkouts/swift-transformers/Sources/Models/LanguageModelTypes.swift,SourcePackages,C-dependency,120,4674,dependency
11,1254,SourcePackages/checkouts/swift-transformers/Sources/Models/Weights.swift,SourcePackages,C-dependency,137,6035,dependency
11,1255,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/BPETokenizer.swift,SourcePackages,C-dependency,240,8431,dependency
11,1256,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/BertTokenizer.swift,SourcePackages,C-dependency,342,11811,dependency
11,1257,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/ByteEncoder.swift,SourcePackages,C-dependency,270,4871,dependency
11,1258,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/Decoder.swift,SourcePackages,C-dependency,276,9075,dependency
11,1259,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/Normalizer.swift,SourcePackages,C-dependency,355,10894,dependency
11,1260,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/PostProcessor.swift,SourcePackages,C-dependency,214,8302,dependency
11,1261,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/PreTokenizer.swift,SourcePackages,C-dependency,278,10412,dependency
11,1262,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/String+PreTokenization.swift,SourcePackages,C-dependency,158,5941,dependency
11,1263,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/TokenLattice.swift,SourcePackages,C-dependency,152,5566,dependency
11,1264,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/Tokenizer.swift,SourcePackages,C-dependency,1013,44728,large-file;dependency
11,1265,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/Trie.swift,SourcePackages,C-dependency,101,2680,dependency
11,1266,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/UnigramTokenizer.swift,SourcePackages,C-dependency,161,5990,dependency
11,1267,SourcePackages/checkouts/swift-transformers/Sources/Tokenizers/Utils.swift,SourcePackages,C-dependency,75,2618,dependency
11,1268,SourcePackages/checkouts/swift-transformers/Tests/GenerationTests/GenerationIntegrationTests.swift,SourcePackages,C-dependency,358,13448,dependency
11,1269,SourcePackages/checkouts/swift-transformers/Tests/GenerationTests/LogitsProcessorTests.swift,SourcePackages,C-dependency,335,15458,dependency
11,1270,SourcePackages/checkouts/swift-transformers/Tests/HubTests/ConfigTests.swift,SourcePackages,C-dependency,443,16276,dependency
11,1271,SourcePackages/checkouts/swift-transformers/Tests/HubTests/DownloaderTests.swift,SourcePackages,C-dependency,190,8191,dependency
11,1272,SourcePackages/checkouts/swift-transformers/Tests/HubTests/HubApiTests.swift,SourcePackages,C-dependency,1215,56719,large-file;dependency
11,1273,SourcePackages/checkouts/swift-transformers/Tests/HubTests/HubTests.swift,SourcePackages,C-dependency,105,3560,dependency
11,1274,SourcePackages/checkouts/swift-transformers/Tests/ModelsTests/WeightsTests.swift,SourcePackages,C-dependency,109,5172,dependency
11,1275,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/BertTokenizerTests.swift,SourcePackages,C-dependency,254,9009,dependency
11,1276,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/ChatTemplateTests.swift,SourcePackages,C-dependency,375,17582,dependency
11,1277,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/DecoderTests.swift,SourcePackages,C-dependency,54,1808,dependency
11,1278,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/FactoryTests.swift,SourcePackages,C-dependency,69,2857,dependency
11,1279,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/NormalizerTests.swift,SourcePackages,C-dependency,267,10213,dependency
11,1280,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/PostProcessorTests.swift,SourcePackages,C-dependency,108,4651,dependency
11,1281,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/PreTokenizerTests.swift,SourcePackages,C-dependency,277,10425,dependency
11,1282,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/TokenizerTests.swift,SourcePackages,C-dependency,374,15761,dependency
11,1283,SourcePackages/checkouts/swift-transformers/Tests/TokenizersTests/TrieTests.swift,SourcePackages,C-dependency,68,1890,dependency
